review_id,review,rating,category,platform,sentiment
343,Terrible product. Broke within a week of use.,2,Books,Myntra,Negative
344,Smooth experience from ordering to delivery. Product is top-notch. Overall.,5,Home,Amazon,Positive
345,Very disappointing. Nothing like the description. Honestly.,2,Home,Meesho,Negative
346,Great experience overall. Customer support was very helpful. Overall.,4,Beauty,Myntra,Positive
347,Defective item. Had to return it. Very annoying process. Honestly.,2,Clothing,Myntra,Negative
348,Worst purchase ever. Complete waste of money. Really.,2,Home,Amazon,Negative
349,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",4,Electronics,Myntra,Positive
350,Average product for average price. Pretty standard. Honestly.,3,Clothing,Flipkart,Neutral
351,Average product for average price. Pretty standard. Overall.,3,Clothing,Flipkart,Neutral
352,Love this product! It works like a charm. Highly satisfied. Honestly.,5,Books,Meesho,Positive
353,"5 stars! Brilliant product, quick shipping, great seller. Really.",5,Clothing,Nykaa,Positive
354,This product is absolutely amazing! Highly recommend it. Honestly.,5,Sports,Meesho,Positive
355,This product is absolutely amazing! Highly recommend it. Honestly.,4,Clothing,Myntra,Positive
356,Product is nothing like advertised. Totally misleading. Overall.,2,Electronics,Meesho,Negative
357,Love this product! It works like a charm. Highly satisfied. Overall.,4,Sports,Myntra,Positive
358,Love this product! It works like a charm. Highly satisfied.,5,Books,Nykaa,Positive
359,Worst purchase ever. Complete waste of money. Seriously.,1,Home,Myntra,Negative
360,Do NOT buy this. Total scam. Returned immediately. Really.,2,Clothing,Nykaa,Negative
361,Awful product. Doesn't work at all. Very frustrated. Seriously.,1,Electronics,Flipkart,Negative
362,Product is nothing like advertised. Totally misleading.,2,Home,Flipkart,Negative
363,Awful product. Doesn't work at all. Very frustrated. Overall.,1,Sports,Myntra,Negative
364,Great experience overall. Customer support was very helpful.,5,Books,Nykaa,Positive
365,Acceptable quality. Would consider buying again maybe. Honestly.,3,Beauty,Nykaa,Neutral
366,Brilliant! Exactly what I needed. Fast and reliable. Overall.,4,Books,Amazon,Positive
367,Average product for average price. Pretty standard. Overall.,3,Beauty,Amazon,Neutral
368,Horrible experience. Customer service was useless. Seriously.,1,Sports,Meesho,Negative
369,Incredible value. Better than I expected. Recommending to friends. Really.,5,Beauty,Flipkart,Positive
370,Perfect product! Zero issues. Very impressed with the quality. Really.,4,Electronics,Meesho,Positive
371,Best purchase I've made this year. Love everything about it! Really.,5,Home,Nykaa,Positive
372,Garbage product. Complete disappointment. Seriously.,2,Beauty,Flipkart,Negative
373,Awful product. Doesn't work at all. Very frustrated. Honestly.,2,Sports,Meesho,Negative
374,Best purchase I've made this year. Love everything about it!,5,Books,Nykaa,Positive
375,Smooth experience from ordering to delivery. Product is top-notch.,5,Home,Flipkart,Positive
376,Works as expected. Nothing extraordinary about it.,3,Books,Flipkart,Neutral
377,Works as expected. Nothing extraordinary about it. Overall.,3,Beauty,Flipkart,Neutral
378,Cheap and flimsy. Fell apart on first use. Honestly.,2,Books,Nykaa,Negative
379,Works as expected. Nothing extraordinary about it. Overall.,3,Electronics,Nykaa,Neutral
380,Extremely disappointed. Product arrived damaged. Overall.,2,Clothing,Myntra,Negative
381,Perfect product! Zero issues. Very impressed with the quality. Overall.,4,Home,Myntra,Positive
382,Poor quality. Looks cheap and feels cheap.,1,Books,Nykaa,Negative
383,Very disappointing. Nothing like the description.,1,Beauty,Nykaa,Negative
384,This product is absolutely amazing! Highly recommend it. Really.,4,Electronics,Amazon,Positive
385,Perfect product! Zero issues. Very impressed with the quality. Seriously.,5,Beauty,Flipkart,Positive
386,Love this product! It works like a charm. Highly satisfied. Honestly.,4,Beauty,Meesho,Positive
387,"Fantastic product, works perfectly. Will definitely buy again. Overall.",5,Books,Amazon,Positive
388,Average quality. Met basic expectations nothing more.,3,Clothing,Nykaa,Neutral
389,Defective item. Had to return it. Very annoying process. Really.,1,Home,Flipkart,Negative
390,Product is okay. Nothing special but does the job. Honestly.,3,Home,Flipkart,Neutral
391,Works as expected. Nothing extraordinary about it. Seriously.,3,Electronics,Myntra,Neutral
392,Worst purchase ever. Complete waste of money. Overall.,2,Home,Nykaa,Negative
393,Garbage product. Complete disappointment.,1,Home,Myntra,Negative
394,Exceeded my expectations. Great quality and fast delivery. Really.,5,Beauty,Meesho,Positive
395,Very bad experience. Delayed delivery and broken product. Seriously.,1,Beauty,Myntra,Negative
396,Terrible quality. Would not recommend to anyone. Really.,1,Sports,Meesho,Negative
397,Acceptable quality. Would consider buying again maybe. Overall.,3,Electronics,Meesho,Neutral
398,Very disappointing. Nothing like the description. Honestly.,1,Books,Flipkart,Negative
399,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",4,Books,Myntra,Positive
400,Perfect product! Zero issues. Very impressed with the quality. Overall.,4,Beauty,Myntra,Positive
401,Terrible product. Broke within a week of use. Honestly.,1,Books,Flipkart,Negative
402,Love this product! It works like a charm. Highly satisfied. Seriously.,5,Beauty,Myntra,Positive
403,"Fantastic product, works perfectly. Will definitely buy again. Really.",4,Home,Flipkart,Positive
404,Great experience overall. Customer support was very helpful. Honestly.,5,Beauty,Nykaa,Positive
405,Acceptable quality. Would consider buying again maybe. Really.,3,Clothing,Nykaa,Neutral
406,Average quality. Met basic expectations nothing more.,3,Home,Nykaa,Neutral
407,Worst purchase ever. Complete waste of money. Seriously.,1,Sports,Nykaa,Negative
408,Love this product! It works like a charm. Highly satisfied. Really.,4,Books,Nykaa,Positive
409,Incredible value. Better than I expected. Recommending to friends.,4,Home,Amazon,Positive
410,"Not bad, not great. Just a regular product. Seriously.",3,Home,Flipkart,Neutral
411,Cheap and flimsy. Fell apart on first use.,1,Home,Myntra,Negative
412,Extremely disappointed. Product arrived damaged. Seriously.,2,Beauty,Flipkart,Negative
413,Terrible product. Broke within a week of use. Overall.,2,Beauty,Amazon,Negative
414,Terrible product. Broke within a week of use. Honestly.,1,Electronics,Myntra,Negative
415,Smooth experience from ordering to delivery. Product is top-notch. Honestly.,4,Books,Meesho,Positive
416,Very well made. Good materials and solid construction. Honestly.,5,Electronics,Nykaa,Positive
417,Brilliant! Exactly what I needed. Fast and reliable. Seriously.,5,Clothing,Nykaa,Positive
418,Best purchase I've made this year. Love everything about it! Seriously.,4,Electronics,Myntra,Positive
419,Perfect product! Zero issues. Very impressed with the quality.,5,Home,Flipkart,Positive
420,Very happy with this purchase. Exactly as described. Overall.,4,Clothing,Amazon,Positive
421,Incredible value. Better than I expected. Recommending to friends.,5,Electronics,Flipkart,Positive
422,Exceeded my expectations. Great quality and fast delivery. Honestly.,4,Sports,Amazon,Positive
423,This product is absolutely amazing! Highly recommend it. Honestly.,5,Clothing,Nykaa,Positive
424,Brilliant! Exactly what I needed. Fast and reliable. Really.,4,Sports,Myntra,Positive
425,Very well made. Good materials and solid construction.,5,Sports,Myntra,Positive
426,Very well made. Good materials and solid construction.,4,Clothing,Meesho,Positive
427,This product is absolutely amazing! Highly recommend it. Honestly.,4,Sports,Meesho,Positive
428,Very happy with this purchase. Exactly as described.,5,Books,Meesho,Positive
429,Outstanding quality! The packaging was excellent too. Really.,5,Sports,Meesho,Positive
430,"Fantastic product, works perfectly. Will definitely buy again. Really.",5,Home,Amazon,Positive
431,Extremely disappointed. Product arrived damaged. Honestly.,1,Clothing,Myntra,Negative
432,Incredible value. Better than I expected. Recommending to friends. Honestly.,4,Books,Amazon,Positive
433,Defective item. Had to return it. Very annoying process. Seriously.,1,Books,Meesho,Negative
434,Terrible quality. Would not recommend to anyone. Seriously.,1,Clothing,Nykaa,Negative
435,Awful product. Doesn't work at all. Very frustrated. Honestly.,1,Clothing,Myntra,Negative
436,Very well made. Good materials and solid construction. Really.,4,Clothing,Amazon,Positive
437,Product is nothing like advertised. Totally misleading. Really.,2,Beauty,Nykaa,Negative
438,Extremely disappointed. Product arrived damaged.,1,Books,Myntra,Negative
439,Love this product! It works like a charm. Highly satisfied. Overall.,5,Books,Myntra,Positive
440,Cheap and flimsy. Fell apart on first use. Seriously.,2,Beauty,Meesho,Negative
441,Do NOT buy this. Total scam. Returned immediately. Overall.,1,Books,Meesho,Negative
442,Brilliant! Exactly what I needed. Fast and reliable. Really.,4,Electronics,Myntra,Positive
443,Terrible quality. Would not recommend to anyone. Overall.,2,Clothing,Flipkart,Negative
444,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",4,Sports,Myntra,Positive
445,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,5,Home,Flipkart,Positive
446,Do NOT buy this. Total scam. Returned immediately. Really.,1,Beauty,Nykaa,Negative
447,Very well made. Good materials and solid construction.,4,Electronics,Amazon,Positive
448,Product is okay. Nothing special but does the job. Seriously.,3,Home,Flipkart,Neutral
449,Neither great nor terrible. Decent for the price. Seriously.,3,Beauty,Flipkart,Neutral
450,Love this product! It works like a charm. Highly satisfied. Overall.,5,Electronics,Nykaa,Positive
451,Garbage product. Complete disappointment. Honestly.,2,Electronics,Amazon,Negative
452,Extremely disappointed. Product arrived damaged. Seriously.,1,Sports,Myntra,Negative
453,Horrible experience. Customer service was useless.,1,Beauty,Meesho,Negative
454,It's fine. Delivery was on time. Product is average. Seriously.,3,Electronics,Nykaa,Neutral
455,"Fantastic product, works perfectly. Will definitely buy again. Overall.",5,Books,Meesho,Positive
456,"5 stars! Brilliant product, quick shipping, great seller.",5,Clothing,Flipkart,Positive
457,Brilliant! Exactly what I needed. Fast and reliable. Seriously.,4,Electronics,Meesho,Positive
458,Love this product! It works like a charm. Highly satisfied. Seriously.,5,Beauty,Amazon,Positive
459,Worst purchase ever. Complete waste of money. Honestly.,2,Beauty,Myntra,Negative
460,Defective item. Had to return it. Very annoying process.,1,Electronics,Flipkart,Negative
461,Brilliant! Exactly what I needed. Fast and reliable. Overall.,5,Electronics,Amazon,Positive
462,Horrible experience. Customer service was useless. Really.,1,Books,Amazon,Negative
463,Average product for average price. Pretty standard. Really.,3,Beauty,Meesho,Neutral
464,Works as expected. Nothing extraordinary about it. Really.,3,Sports,Flipkart,Neutral
465,Defective item. Had to return it. Very annoying process.,2,Books,Meesho,Negative
466,Very disappointing. Nothing like the description.,1,Beauty,Myntra,Negative
467,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",4,Books,Nykaa,Positive
468,Terrible quality. Would not recommend to anyone. Overall.,2,Electronics,Myntra,Negative
469,Cheap and flimsy. Fell apart on first use. Really.,2,Books,Nykaa,Negative
470,It arrived on time. Product works. That's about it. Really.,3,Beauty,Nykaa,Neutral
471,Worst purchase ever. Complete waste of money. Really.,2,Beauty,Amazon,Negative
472,Best purchase I've made this year. Love everything about it! Really.,5,Beauty,Meesho,Positive
473,Exceeded my expectations. Great quality and fast delivery. Seriously.,4,Books,Meesho,Positive
474,Outstanding quality! The packaging was excellent too. Really.,4,Electronics,Flipkart,Positive
475,Love this product! It works like a charm. Highly satisfied. Seriously.,5,Electronics,Amazon,Positive
476,Exceeded my expectations. Great quality and fast delivery. Honestly.,5,Electronics,Myntra,Positive
477,Smooth experience from ordering to delivery. Product is top-notch.,4,Clothing,Nykaa,Positive
478,Waste of money. Stopped working after 2 days. Really.,2,Clothing,Myntra,Negative
479,Superb quality and value for money. Totally worth it! Seriously.,4,Clothing,Meesho,Positive
480,Outstanding quality! The packaging was excellent too. Seriously.,5,Books,Myntra,Positive
481,"Not bad, not great. Just a regular product.",3,Sports,Flipkart,Neutral
482,Best purchase I've made this year. Love everything about it! Seriously.,5,Home,Myntra,Positive
483,It arrived on time. Product works. That's about it. Overall.,3,Home,Myntra,Neutral
484,Brilliant! Exactly what I needed. Fast and reliable. Overall.,4,Books,Nykaa,Positive
485,Neither great nor terrible. Decent for the price. Honestly.,3,Books,Flipkart,Neutral
486,Fairly standard product. Looks okay. Average quality. Overall.,3,Beauty,Meesho,Neutral
487,Neither great nor terrible. Decent for the price. Overall.,3,Home,Myntra,Neutral
488,It arrived on time. Product works. That's about it. Overall.,3,Electronics,Nykaa,Neutral
489,Love this product! It works like a charm. Highly satisfied.,4,Electronics,Meesho,Positive
490,Neither great nor terrible. Decent for the price. Honestly.,3,Books,Amazon,Neutral
491,It arrived on time. Product works. That's about it. Honestly.,3,Clothing,Myntra,Neutral
