date,category,region,units_sold,discount_pct,sales_amount
2022-02-11,Electronics,East,36,0.03,7547.85
2021-06-05,Sports,South,18,0.31,3944.91
2022-05-13,Furniture,East,49,0.03,12043.91
2021-07-28,Food,East,39,0.19,447.96
2022-09-10,Food,West,32,0.07,1087.52
2021-09-05,Furniture,West,24,0.3,12317.97
2021-03-26,Furniture,South,23,0.36,12291.33
2022-12-13,Electronics,North,32,0.22,11375.81
2023-12-28,Furniture,North,37,0.21,17819.52
2023-05-28,Furniture,South,12,0.31,10815.19
2023-01-29,Furniture,East,49,0.0,17998.28
2021-05-22,Clothing,North,13,0.37,3630.15
2023-11-03,Electronics,South,23,0.08,12651.81
2022-11-30,Food,East,25,0.39,2884.03
2021-01-26,Furniture,South,35,0.29,18263.48
2023-05-11,Electronics,South,41,0.31,8579.1
2023-10-01,Sports,West,30,0.26,3905.37
2021-08-05,Furniture,South,17,0.19,11739.06
2023-06-07,Electronics,South,49,0.23,8570.31
2023-01-12,Sports,North,20,0.02,6144.23
2023-07-31,Food,South,48,0.25,602.38
2021-11-10,Electronics,South,25,0.25,12608.29
2023-06-11,Sports,East,22,0.36,3890.07
2021-12-27,Furniture,West,13,0.2,17666.44
2023-12-05,Electronics,East,19,0.03,12489.45
2022-07-08,Food,South,49,0.12,1922.03
2023-09-18,Clothing,East,36,0.26,2521.56
2023-08-11,Furniture,West,12,0.1,11921.46
2023-06-12,Furniture,South,41,0.11,11545.79
2022-07-04,Food,North,19,0.33,1059.03
2022-10-23,Electronics,North,12,0.23,6503.62
2022-05-18,Clothing,East,9,0.2,2493.0
2021-06-27,Food,South,7,0.13,1414.43
2022-07-26,Sports,West,28,0.29,2583.36
2023-07-13,Sports,West,14,0.12,3314.07
2022-05-15,Clothing,West,31,0.29,3303.53
2023-08-10,Food,North,19,0.03,793.85
2023-02-16,Sports,North,47,0.35,3921.38
2022-11-20,Furniture,East,16,0.2,17173.32
2021-02-28,Sports,South,5,0.18,4204.72
2023-10-10,Electronics,East,35,0.24,7837.12
2022-10-28,Clothing,West,12,0.25,2541.16
2022-01-08,Clothing,North,25,0.05,3177.75
2023-09-26,Food,South,21,0.3,1053.07
2022-03-11,Sports,North,36,0.11,4332.37
2022-12-28,Food,West,23,0.36,3025.03
2022-06-14,Furniture,West,16,0.33,11890.37
2022-11-29,Clothing,East,39,0.14,4449.96
2022-07-27,Food,North,45,0.32,1161.27
2022-07-20,Food,West,42,0.14,2114.64
2021-01-21,Furniture,East,39,0.04,17879.67
2023-11-25,Electronics,South,14,0.38,12446.86
2022-01-27,Furniture,North,31,0.26,18124.1
2021-06-25,Furniture,East,5,0.18,12061.45
2022-05-10,Furniture,South,35,0.16,11489.87
2023-04-13,Sports,East,23,0.13,4891.3
2023-09-28,Clothing,North,29,0.39,3732.97
2022-05-08,Sports,South,43,0.05,5137.1
2023-09-03,Sports,South,11,0.13,3450.31
2023-10-03,Sports,East,18,0.19,4132.02
2023-07-07,Food,North,47,0.19,1103.34
2021-02-05,Clothing,South,12,0.19,3221.83
2021-07-10,Food,South,9,0.07,1646.11
2022-08-26,Sports,East,10,0.06,3793.01
2022-03-30,Sports,West,44,0.1,3885.69
2023-04-09,Food,West,17,0.37,2545.38
2022-05-14,Sports,East,38,0.05,3932.34
2022-09-20,Sports,South,7,0.3,2898.71
2023-01-26,Furniture,West,46,0.3,17731.92
2023-08-28,Electronics,East,13,0.32,7452.37
2023-12-24,Electronics,South,40,0.35,11540.12
2022-12-06,Electronics,South,42,0.11,12354.67
2023-05-22,Clothing,South,9,0.09,3445.46
2022-11-09,Clothing,South,27,0.19,4078.48
2022-12-22,Electronics,South,2,0.11,11724.66
2023-07-19,Electronics,South,5,0.29,7650.92
2022-07-09,Furniture,North,29,0.25,12759.05
2022-09-20,Furniture,South,37,0.35,12460.4
2022-05-30,Food,North,38,0.03,1838.47
2022-04-18,Clothing,South,19,0.37,2483.97
2021-09-05,Clothing,East,8,0.12,2145.37
2022-01-30,Electronics,West,48,0.2,12615.24
2022-10-09,Clothing,North,45,0.18,3959.46
2021-09-02,Furniture,South,1,0.3,11121.72
2022-01-15,Furniture,South,22,0.17,19120.74
2022-01-28,Electronics,North,17,0.38,11946.99
2022-03-20,Electronics,South,7,0.36,8084.09
2023-09-19,Sports,North,25,0.35,3341.06
2022-07-21,Food,South,45,0.03,612.62
2023-12-11,Electronics,South,4,0.34,10868.1
2022-08-03,Electronics,East,36,0.31,8515.41
2021-07-25,Electronics,West,6,0.04,7958.63
2022-02-02,Furniture,West,31,0.04,12230.39
2022-08-30,Food,West,19,0.04,2066.56
2022-04-11,Sports,North,44,0.0,3952.1
2023-01-10,Electronics,North,39,0.22,12844.73
2022-01-03,Clothing,West,27,0.39,4087.29
2022-09-12,Food,West,10,0.18,1291.19
2021-01-29,Electronics,East,26,0.22,11548.59
2023-12-30,Furniture,North,19,0.39,18417.75
2021-09-17,Furniture,West,39,0.1,12556.78
2022-07-16,Clothing,West,3,0.34,2773.54
2021-04-04,Sports,South,45,0.22,3303.43
2021-04-22,Sports,West,13,0.23,4615.31
2022-08-22,Clothing,East,28,0.14,2559.63
2021-09-16,Clothing,East,20,0.22,2798.6
2023-10-03,Food,South,28,0.03,963.37
2021-07-30,Furniture,North,8,0.31,12143.73
2021-01-26,Furniture,South,41,0.11,17615.02
2022-08-06,Food,East,39,0.36,1850.7
2023-08-20,Clothing,East,1,0.15,2720.12
2023-09-08,Clothing,South,3,0.06,3268.92
2023-06-22,Clothing,North,13,0.28,2537.66
2022-11-29,Furniture,North,28,0.07,18613.13
2022-01-13,Sports,South,49,0.3,5750.05
2021-04-16,Clothing,South,25,0.39,3045.03
2022-06-02,Electronics,East,33,0.31,7406.05
2023-09-06,Sports,West,38,0.01,3991.96
2021-08-22,Electronics,South,6,0.24,7424.61
2021-05-14,Electronics,South,44,0.28,7978.05
2023-04-01,Clothing,North,45,0.33,2519.23
2023-10-05,Electronics,South,32,0.02,7922.32
2021-06-01,Clothing,East,45,0.19,3232.96
2021-04-20,Electronics,South,47,0.21,7313.83
2021-11-07,Food,North,21,0.07,2228.24
2021-11-02,Furniture,South,16,0.13,18204.15
2022-09-15,Sports,East,21,0.18,4202.04
2021-06-24,Sports,West,11,0.33,4959.19
2022-05-24,Electronics,North,37,0.37,7627.75
2021-08-31,Food,North,36,0.25,1498.6
2023-05-03,Clothing,North,35,0.16,3873.86
2022-04-08,Sports,West,19,0.1,3313.37
2023-12-07,Furniture,South,20,0.39,16851.23
2023-02-19,Clothing,South,18,0.39,3267.79
2023-07-12,Clothing,South,47,0.37,3521.61
2023-06-26,Sports,East,41,0.31,2944.99
2022-09-01,Furniture,North,49,0.13,11840.1
2023-05-29,Sports,East,14,0.33,3491.03
2022-09-18,Food,North,15,0.16,1654.84
2021-05-04,Food,West,31,0.13,1483.08
2021-07-23,Sports,West,1,0.3,4654.47
2022-03-02,Sports,East,3,0.03,3327.57
2022-03-09,Clothing,West,16,0.02,3193.02
2022-06-26,Electronics,North,23,0.18,8310.81
2021-06-16,Furniture,West,11,0.18,12025.17
2021-11-18,Furniture,West,12,0.36,16996.55
2022-05-07,Furniture,East,10,0.05,12207.77
2021-12-22,Electronics,East,32,0.05,11634.67
2021-06-03,Sports,West,16,0.06,3128.36
2021-11-17,Electronics,North,8,0.01,12184.6
2021-01-06,Clothing,South,38,0.03,4883.6
2023-04-17,Sports,East,12,0.26,3692.3
2023-07-12,Food,North,24,0.17,1916.92
2023-08-21,Electronics,West,28,0.31,8421.94
2022-08-20,Electronics,East,8,0.4,7991.27
2021-03-08,Furniture,South,28,0.26,12298.17
2022-04-20,Clothing,West,36,0.02,3488.18
2022-08-14,Electronics,South,26,0.04,8262.52
2022-08-03,Sports,West,8,0.35,2856.51
2023-07-19,Sports,South,28,0.21,2739.83
2021-05-26,Food,East,28,0.33,2033.03
2022-04-24,Electronics,North,37,0.34,7655.79
2022-06-26,Clothing,South,41,0.37,2752.02
2022-02-10,Food,South,36,0.38,2445.0
2023-05-21,Food,East,27,0.22,1133.16
2021-08-24,Furniture,North,17,0.14,11930.77
2022-04-06,Food,East,9,0.38,1506.23
2021-11-02,Electronics,West,33,0.22,11893.52
2022-06-29,Clothing,West,20,0.03,3672.04
2021-10-19,Food,East,13,0.26,1312.7
2021-05-27,Electronics,East,28,0.24,8359.68
2021-05-03,Sports,South,48,0.36,4035.13
2021-12-06,Sports,South,29,0.26,6483.47
2022-09-22,Clothing,West,13,0.14,2314.03
2022-08-15,Sports,South,46,0.39,2873.22
2023-06-19,Sports,South,35,0.32,4014.87
2021-09-12,Sports,West,6,0.25,3576.27
2023-08-18,Food,North,18,0.12,2232.44
2022-09-15,Furniture,South,5,0.15,11958.47
2023-04-05,Sports,North,47,0.27,4109.89
2022-07-12,Electronics,South,25,0.03,7846.32
2023-10-22,Sports,North,2,0.1,3674.33
2023-10-09,Electronics,North,10,0.29,8028.75
2023-06-16,Sports,North,30,0.19,4507.36
2021-06-14,Furniture,North,45,0.16,11843.71
2021-03-23,Food,West,5,0.06,1308.59
2023-06-04,Electronics,North,33,0.18,8402.41
2022-10-23,Electronics,South,1,0.31,7157.67
2022-05-28,Food,East,18,0.11,2094.24
2021-02-22,Furniture,West,32,0.0,11596.82
2021-07-07,Food,North,47,0.27,1972.28
2022-04-14,Clothing,North,49,0.39,3146.92
2021-02-12,Food,West,11,0.24,458.03
2022-07-06,Electronics,North,21,0.05,8005.94
2021-03-24,Clothing,West,26,0.13,3657.14
2021-12-25,Clothing,East,25,0.35,4348.22
2023-08-22,Sports,North,22,0.09,3894.12
2023-11-29,Food,South,27,0.24,1866.29
2023-06-25,Electronics,South,49,0.16,8597.76
2022-07-24,Clothing,East,13,0.08,2768.54
2022-01-07,Furniture,North,33,0.33,18895.77
2023-06-12,Electronics,East,34,0.3,8577.67
2023-10-05,Sports,East,41,0.26,4665.97
2021-07-06,Sports,South,35,0.09,4040.09
2023-08-21,Electronics,East,1,0.04,7756.84
2022-12-14,Food,North,21,0.23,2489.21
2023-04-17,Electronics,West,48,0.22,8776.0
2022-11-14,Furniture,North,6,0.08,18886.62
2022-10-20,Sports,South,28,0.02,3071.4
2021-08-03,Sports,South,17,0.03,5352.4
2021-11-26,Electronics,South,5,0.4,12126.07
2022-11-07,Sports,West,31,0.31,6389.57
2023-04-24,Furniture,West,5,0.37,11552.36
2023-10-12,Clothing,East,38,0.08,2517.91
2022-08-14,Food,South,3,0.38,780.59
2023-04-01,Electronics,South,23,0.06,8851.83
2021-03-17,Electronics,West,37,0.2,7655.96
2023-07-21,Electronics,South,37,0.33,7954.05
2021-06-30,Furniture,South,10,0.14,11849.32
2022-10-07,Sports,North,10,0.17,3489.59
2022-06-01,Clothing,East,19,0.05,2900.52
2022-10-25,Food,East,17,0.05,1543.95
2021-08-26,Furniture,South,21,0.25,12624.39
2023-04-08,Furniture,South,14,0.27,11470.45
2023-11-20,Food,North,9,0.31,1958.25
2021-01-03,Clothing,West,46,0.22,4775.05
2023-08-05,Electronics,South,1,0.26,8022.7
2023-04-27,Electronics,West,45,0.01,8031.91
2021-04-22,Electronics,East,13,0.06,7514.46
2022-01-20,Clothing,East,4,0.39,4889.23
2023-11-28,Sports,West,1,0.03,6706.81
2023-01-11,Sports,South,49,0.27,6660.58
2023-10-18,Furniture,South,40,0.07,11903.19
2023-06-25,Electronics,North,32,0.29,6708.52
2021-04-16,Sports,South,34,0.28,4116.87
2022-02-21,Furniture,South,28,0.09,12050.16
2022-07-01,Electronics,East,31,0.11,7490.94
2021-09-26,Furniture,East,8,0.26,11589.17
2022-08-13,Furniture,East,39,0.16,11502.22
2023-06-17,Clothing,West,26,0.08,3137.26
2023-09-20,Furniture,North,34,0.29,11588.8
2021-09-06,Furniture,East,3,0.06,12082.54
2021-03-01,Sports,West,12,0.34,5188.27
2022-05-06,Clothing,East,1,0.21,2907.08
2021-11-21,Electronics,North,44,0.04,11419.98
2022-09-29,Furniture,East,5,0.28,11273.33
2021-01-29,Electronics,West,30,0.21,12165.03
2023-04-16,Sports,North,30,0.12,5001.45
2021-07-10,Food,South,17,0.17,1049.2
2022-04-06,Food,North,48,0.12,422.52
2021-08-21,Clothing,East,47,0.11,3853.73
2023-08-04,Food,West,23,0.07,2758.13
2021-08-29,Furniture,East,15,0.15,12378.36
2021-11-12,Electronics,North,37,0.1,12215.28
2023-10-18,Clothing,East,21,0.27,3033.36
2022-08-21,Clothing,South,14,0.27,3340.51
2023-11-09,Electronics,West,2,0.2,12317.4
2022-07-14,Sports,West,11,0.31,4141.49
2023-05-01,Electronics,East,39,0.34,7523.85
2023-09-16,Clothing,South,38,0.23,3138.85
2023-08-26,Furniture,West,34,0.25,11950.79
2022-05-15,Sports,West,38,0.11,3598.98
2023-07-25,Sports,South,34,0.36,4137.68
2021-10-24,Electronics,South,18,0.01,7756.9
2023-02-25,Electronics,East,30,0.14,8033.87
2022-01-26,Clothing,West,15,0.29,4728.24
2023-11-07,Electronics,South,27,0.03,12299.08
2021-10-07,Electronics,East,34,0.07,7769.22
2021-05-23,Electronics,South,38,0.24,8225.2
2022-07-20,Clothing,West,33,0.22,3341.59
2023-04-30,Furniture,West,24,0.3,12486.94
2022-11-28,Clothing,West,15,0.33,4652.43
2023-11-06,Food,East,30,0.05,2552.67
2022-07-02,Electronics,South,42,0.01,7789.3
2021-01-06,Food,South,17,0.28,3538.46
2022-08-03,Food,East,5,0.12,1467.94
2022-09-04,Sports,South,29,0.25,4560.59
2023-09-30,Clothing,North,4,0.06,2756.62
2021-11-01,Food,West,10,0.19,2437.38
2023-07-04,Clothing,North,17,0.2,3168.71
2023-09-19,Sports,West,10,0.23,4263.91
2022-12-08,Furniture,East,17,0.21,17576.0
2022-11-12,Furniture,North,20,0.2,18194.72
2023-02-12,Electronics,South,24,0.13,7758.56
2023-07-22,Electronics,South,5,0.03,8409.73
2022-10-22,Electronics,North,34,0.04,7560.89
2022-01-22,Food,East,6,0.17,2402.95
2022-05-05,Sports,South,2,0.14,3985.85
2023-02-24,Clothing,South,13,0.21,3927.45
2022-04-24,Furniture,East,43,0.12,12558.89
2023-04-22,Food,North,43,0.28,2186.25
2021-03-31,Clothing,North,48,0.35,2614.22
2022-10-14,Furniture,East,11,0.12,11808.32
2023-08-27,Food,West,47,0.08,1497.97
2023-02-20,Food,South,23,0.05,2072.28
2023-03-02,Sports,North,16,0.25,4188.04
2021-11-08,Food,South,31,0.18,1875.41
2023-10-12,Clothing,East,11,0.08,2646.55
2021-03-17,Sports,East,16,0.26,4596.24
2021-09-16,Food,West,8,0.06,1704.17
2023-10-26,Food,South,4,0.22,1526.23
2022-11-11,Sports,West,40,0.21,5984.81
2021-07-25,Sports,South,4,0.29,4447.7
2023-06-21,Electronics,West,25,0.02,7472.81
2021-07-24,Electronics,South,3,0.36,8025.93
2023-12-14,Food,West,32,0.28,2305.81
2023-07-25,Furniture,South,3,0.09,11377.04
2021-02-01,Sports,East,27,0.07,3896.3
2021-10-23,Furniture,South,29,0.17,13143.26
2023-04-20,Food,North,32,0.33,1082.5
2021-11-13,Electronics,West,19,0.34,12063.02
2021-06-03,Clothing,West,21,0.21,1961.44
2023-08-20,Clothing,North,5,0.34,2930.54
2022-06-27,Sports,East,18,0.0,3462.81
2022-11-25,Clothing,East,28,0.01,4324.09
2023-03-26,Food,North,42,0.36,1713.08
2021-06-14,Sports,East,22,0.31,3437.12
2022-11-04,Clothing,North,21,0.18,4620.52
2023-12-29,Electronics,South,6,0.3,11610.11
2023-02-18,Food,South,1,0.38,832.27
2022-10-11,Clothing,North,5,0.31,3491.35
2023-09-27,Electronics,South,41,0.34,7519.3
2021-03-15,Clothing,North,12,0.3,2788.08
2021-05-21,Furniture,North,26,0.07,11714.63
2022-04-26,Furniture,East,46,0.33,12108.44
2022-08-12,Electronics,South,34,0.08,8016.15
2022-04-11,Electronics,South,49,0.36,7917.38
2021-07-05,Furniture,North,14,0.18,11645.63
2023-06-08,Electronics,North,26,0.27,7867.35
2021-07-21,Food,South,45,0.2,1646.92
2021-07-25,Food,South,27,0.04,1558.95
2023-06-28,Sports,North,9,0.12,4560.88
2021-12-07,Furniture,South,26,0.39,18381.51
2022-09-06,Food,North,47,0.38,2053.23
2021-03-01,Electronics,East,22,0.13,8676.7
2021-04-05,Electronics,East,47,0.4,8093.54
2022-10-27,Food,North,30,0.34,1926.81
2021-04-25,Sports,East,43,0.24,4167.85
2022-08-24,Furniture,South,48,0.02,12663.38
2023-01-05,Furniture,West,17,0.36,17122.57
2023-02-07,Electronics,West,26,0.22,7842.22
2023-06-02,Furniture,West,36,0.35,12205.04
2021-10-26,Furniture,West,1,0.33,12284.98
2022-05-16,Furniture,East,8,0.33,11991.18
2023-12-24,Electronics,North,49,0.28,11168.75
2023-04-24,Clothing,North,35,0.12,2911.22
2022-01-04,Clothing,North,15,0.13,4908.1
2021-12-15,Furniture,East,47,0.12,17842.17
2021-12-25,Clothing,East,22,0.01,4546.25
2021-06-11,Furniture,North,14,0.23,12958.27
2023-02-23,Sports,West,26,0.28,3906.56
2022-05-09,Electronics,East,28,0.34,7921.31
2023-10-17,Food,East,23,0.06,1597.09
2021-10-21,Electronics,South,14,0.22,8118.77
2022-04-21,Sports,North,24,0.0,4067.31
2023-08-03,Food,North,2,0.04,1696.6
2022-06-05,Electronics,West,45,0.02,7404.97
2023-07-31,Sports,South,26,0.29,3939.4
2022-06-07,Food,West,14,0.03,885.81
2021-01-20,Food,West,7,0.29,2277.98
2023-08-11,Sports,West,3,0.1,4302.29
2022-08-13,Clothing,South,47,0.35,2930.65
2021-11-20,Electronics,East,23,0.33,11526.58
2021-06-01,Food,East,46,0.38,1284.54
2023-06-24,Sports,West,43,0.35,4900.5
2022-12-09,Furniture,West,47,0.37,18724.85
2022-09-05,Furniture,East,45,0.34,11728.89
2023-05-19,Electronics,West,18,0.28,7726.41
2022-05-28,Electronics,East,38,0.07,7945.61
2023-07-25,Sports,North,35,0.11,4619.84
2022-09-11,Furniture,West,15,0.09,11124.52
2022-02-12,Food,South,25,0.24,1222.41
2023-02-27,Sports,South,37,0.2,4205.66
2023-09-17,Furniture,East,28,0.35,12147.94
2021-08-07,Furniture,South,10,0.38,11786.18
2022-05-01,Sports,North,39,0.16,3873.85
2023-02-21,Sports,South,17,0.2,4165.48
2023-01-06,Sports,West,39,0.39,5794.8
2022-08-29,Food,South,22,0.11,968.28
2022-08-28,Clothing,South,26,0.32,2907.3
2021-02-14,Furniture,North,44,0.09,12094.68
2023-03-22,Furniture,South,25,0.27,10937.78
2022-07-17,Clothing,South,17,0.1,3196.11
2021-01-17,Clothing,North,13,0.35,4987.09
2021-04-11,Electronics,East,20,0.22,7821.37
2023-10-15,Food,North,25,0.07,1330.44
2022-08-10,Food,North,4,0.09,1130.79
2022-04-17,Electronics,East,10,0.2,7923.81
2022-12-23,Clothing,South,3,0.38,4220.91
2022-03-25,Sports,East,41,0.31,4723.8
2022-01-25,Food,South,45,0.2,2312.3
2022-05-29,Food,North,18,0.14,426.24
2021-10-08,Sports,East,47,0.22,4285.27
2021-07-18,Furniture,West,36,0.3,12859.57
2021-03-22,Electronics,North,47,0.31,8254.53
2022-09-25,Sports,North,22,0.13,4595.01
2023-06-22,Food,West,34,0.29,1838.59
2021-03-10,Food,West,47,0.26,1995.49
2023-01-18,Food,South,8,0.38,2721.15
2021-09-27,Food,West,40,0.37,1976.88
2021-07-04,Sports,East,49,0.32,4158.34
2022-08-28,Electronics,North,44,0.29,7142.48
2022-11-01,Electronics,South,19,0.11,11455.36
2023-05-01,Food,South,42,0.34,964.52
2021-12-26,Sports,North,41,0.17,4737.2
2022-02-16,Food,North,37,0.11,1282.62
2021-09-28,Food,North,6,0.15,2207.74
2023-01-20,Clothing,South,26,0.33,3781.81
2023-12-24,Furniture,West,34,0.06,18364.04
2023-10-25,Furniture,West,45,0.18,12264.55
2022-07-13,Electronics,West,6,0.2,8114.98
2021-12-03,Furniture,North,37,0.01,18591.29
2022-06-11,Electronics,South,33,0.08,7979.34
2023-09-14,Furniture,North,22,0.33,12760.76
2022-08-28,Electronics,North,21,0.33,7900.25
2022-11-25,Food,North,6,0.12,2421.68
2021-08-24,Furniture,East,6,0.35,11929.2
2023-08-18,Sports,South,48,0.31,3538.1
2021-06-04,Clothing,South,4,0.17,2326.71
2021-10-16,Furniture,East,30,0.3,12287.62
2022-04-08,Electronics,South,11,0.38,8673.64
2023-03-25,Sports,West,30,0.18,4122.08
2023-01-20,Electronics,South,31,0.1,12256.98
2021-07-04,Food,North,24,0.38,722.84
2023-03-20,Sports,North,9,0.24,4192.63
2021-01-29,Sports,East,3,0.04,4960.21
2022-06-26,Food,North,31,0.23,902.21
2021-09-11,Electronics,East,40,0.2,8667.1
2023-07-21,Furniture,South,37,0.34,12006.83
2023-01-25,Clothing,East,36,0.21,4552.92
2022-06-21,Food,South,24,0.1,1776.9
2023-02-20,Food,South,31,0.27,1899.07
2023-01-31,Food,North,6,0.22,2114.59
2021-08-10,Furniture,East,2,0.09,12146.46
2022-04-24,Clothing,South,20,0.23,2965.24
2023-08-24,Clothing,West,28,0.33,2234.01
2021-02-21,Clothing,South,11,0.01,2822.75
2022-11-03,Clothing,North,4,0.25,4706.52
2022-03-30,Sports,North,15,0.14,3807.51
2021-05-10,Electronics,West,6,0.12,7812.05
2023-08-09,Clothing,West,49,0.16,3391.1
2022-09-11,Electronics,West,30,0.14,8080.56
2023-04-17,Electronics,South,38,0.33,8175.94
2021-08-27,Clothing,West,2,0.11,2187.64
2021-10-14,Sports,West,15,0.29,4224.16
2021-04-03,Furniture,South,11,0.04,11445.78
2021-03-18,Sports,South,8,0.38,3987.74
2022-09-16,Food,South,26,0.25,968.4
2023-10-06,Electronics,South,45,0.28,8466.46
2021-08-26,Sports,West,44,0.12,4914.8
2021-07-19,Clothing,South,5,0.16,2926.21
2022-04-26,Electronics,South,6,0.09,7921.56
2021-10-05,Food,West,26,0.37,2015.37
2023-03-07,Food,West,4,0.2,1785.94
2023-07-19,Electronics,North,19,0.25,7964.36
2023-01-30,Food,East,20,0.29,2434.1
2023-05-09,Sports,North,33,0.15,5014.91
2021-11-13,Electronics,West,20,0.29,11664.06
2023-04-30,Sports,South,49,0.27,3707.06
2021-07-22,Clothing,West,12,0.28,3397.33
2023-09-30,Food,West,47,0.2,2556.22
2023-04-16,Electronics,North,1,0.15,8088.61
2022-07-27,Electronics,South,26,0.09,7145.22
2021-03-09,Sports,West,14,0.33,4195.19
2023-01-29,Furniture,East,38,0.24,17737.53
2022-03-21,Electronics,North,37,0.18,8238.08
2023-06-28,Sports,North,11,0.38,3320.34
2023-06-30,Electronics,North,36,0.02,7262.11
2022-04-29,Clothing,South,13,0.34,2851.56
2023-01-13,Clothing,South,43,0.4,5326.12
2021-07-23,Food,South,3,0.35,814.19
2023-01-23,Sports,South,33,0.32,5839.83
2023-01-05,Food,South,6,0.15,1518.1
2021-05-05,Furniture,South,10,0.09,12144.94
2023-03-27,Electronics,North,5,0.29,8110.75
2022-07-20,Furniture,South,23,0.12,11288.04
2022-01-24,Food,East,10,0.07,2893.87
2021-09-08,Clothing,South,44,0.31,2038.9
2023-07-21,Electronics,West,2,0.13,8788.23
2021-07-07,Food,North,13,0.37,2187.23
2022-03-11,Sports,West,40,0.34,4152.9
2021-02-13,Food,East,2,0.34,1948.06
2021-04-14,Food,North,20,0.31,1410.95
2022-11-15,Furniture,West,1,0.35,17229.81
2022-05-14,Food,West,37,0.32,1618.24
2021-09-15,Furniture,West,9,0.24,11214.54
2022-02-25,Food,West,17,0.12,1494.56
2021-05-21,Sports,North,9,0.36,3381.58
2022-03-01,Electronics,North,11,0.34,8487.71
2022-03-19,Clothing,West,15,0.19,3190.08
2022-04-23,Food,East,24,0.02,1839.15
2022-11-04,Electronics,South,38,0.26,12170.15
2021-10-30,Food,North,35,0.02,2440.41
2021-01-06,Clothing,North,30,0.37,5011.2
2022-07-22,Sports,East,31,0.38,4851.81
2021-10-24,Electronics,South,49,0.08,7549.97
2021-09-24,Electronics,North,5,0.27,7728.71
2022-05-29,Sports,South,44,0.04,2788.34
2021-12-24,Clothing,West,14,0.29,4303.81
2021-08-14,Food,West,11,0.14,1482.23
2021-02-22,Sports,West,9,0.27,4217.16
2021-09-27,Sports,North,34,0.15,3734.53
2021-01-31,Sports,West,12,0.06,6368.2
2023-01-04,Food,North,35,0.16,2583.17
2022-05-03,Clothing,East,35,0.05,2763.21
2022-10-26,Furniture,West,1,0.23,11520.78
2021-02-02,Sports,South,40,0.02,4032.95
2021-12-23,Electronics,East,22,0.21,12049.66
2022-06-28,Clothing,East,29,0.35,2696.13
2021-04-18,Furniture,West,8,0.34,11870.4
2021-09-17,Electronics,South,11,0.35,7291.07
2023-05-13,Electronics,North,41,0.37,8339.28
2023-12-14,Clothing,South,37,0.04,4847.37
2021-08-21,Sports,West,14,0.05,4024.49
2021-05-11,Sports,West,30,0.22,4382.75
2023-09-03,Sports,East,35,0.36,4065.58
2023-07-08,Sports,West,21,0.39,4808.13
2023-01-12,Furniture,West,37,0.02,17351.8
2023-11-18,Sports,South,5,0.14,6100.9
2021-08-12,Electronics,East,19,0.09,8451.67
2023-07-15,Sports,North,14,0.3,4746.05
2023-10-29,Electronics,South,26,0.26,8396.29
2022-03-30,Sports,East,4,0.05,3481.01
2021-03-30,Furniture,West,25,0.19,11172.48
